Run ID,Name,Source Type,Source Name,User,Status,embedded_columns,epochs,num_layers,numerical_columns,one_hot_columns,optimizer_name,accuracy,loss,val_accuracy,val_loss
004ef90180184f78a80fe33033ea1a13,Modelo 4 Combinación 1,LOCAL,practico_1_train_petfinder_modelos.py,fidel,FINISHED,"{'Breed1': 308, 'Breed2': 308}",20,17,"['Age', 'Fee']","{'Gender': 3, 'Color1': 7, 'Type': 2, 'MaturitySize': 4, 'Sterilized': 3, 'Color2': 7, 'Color3': 7, 'Vaccinated': 3, 'Health': 3}",Adam,0.40614295,1.3878657207077802,0.35852623,1.5061189825855084
ca946b8bbf62492a87427a1a456e6202,Modelo 4 Combinación 2,LOCAL,practico_1_train_petfinder_modelos.py,fidel,FINISHED,"{'Breed1': 308, 'Breed2': 308}",20,17,"['Age', 'Fee']","{'Gender': 3, 'Color1': 7, 'Type': 2, 'MaturitySize': 4, 'Sterilized': 3}",Adam,0.3939752,1.3963814637820113,0.3405763,1.5004503637997073
b97eb53699d043feb1e7f7b844fa3528,Modelo 4 Combinación 1,LOCAL,practico_1_train_petfinder_modelos.py,fidel,FINISHED,{'Breed1': 308},20,14,"['Age', 'Fee']","{'Gender': 3, 'Color1': 7}",Adam,0.34187832,1.443592130792824,0.32026452,1.4829656045828292
